Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole
32,No,Travel_Rarely,Sales,7,5,Male,2,Sales Executive,Married,9204,No,12,3,7,4,3
34,No,Travel_Rarely,Research & Development,1,3,Female,1,Laboratory Technician,Married,3294,No,17,3,7,5,4
41,No,Travel_Rarely,Research & Development,5,5,Male,1,Research Scientist,Married,2127,Yes,12,3,7,4,2
40,No,Non-Travel,Research & Development,9,4,Male,2,Laboratory Technician,Divorced,3975,No,11,3,11,8,7
31,No,Travel_Rarely,Sales,8,2,Male,3,Sales Executive,Divorced,10793,No,18,3,13,13,7
46,Yes,Travel_Rarely,Sales,9,3,Male,3,Sales Executive,Divorced,10096,No,11,3,28,7,7
39,Yes,Non-Travel,Research & Development,2,3,Female,1,Laboratory Technician,Single,3646,Yes,23,4,11,1,0
31,Yes,Travel_Frequently,Research & Development,1,5,Female,3,Manufacturing Director,Single,7446,No,11,3,10,10,8
45,No,Travel_Rarely,Research & Development,20,3,Male,3,Healthcare Representative,Divorced,10851,Yes,18,3,24,7,7
31,No,Travel_Rarely,Human Resources,8,2,Female,1,Human Resources,Single,2109,No,18,3,8,3,2
31,Yes,Travel_Frequently,Research & Development,2,3,Male,1,Laboratory Technician,Married,3722,Yes,13,3,7,2,2
45,No,Travel_Rarely,Research & Development,29,3,Male,3,Manufacturing Director,Married,9380,Yes,18,3,10,3,1
48,No,Travel_Rarely,Sales,7,3,Male,2,Sales Executive,Divorced,5486,No,11,3,15,2,2
34,Yes,Travel_Rarely,Human Resources,9,4,Female,1,Human Resources,Married,2742,No,15,3,2,2,2
40,No,Non-Travel,Research & Development,8,1,Male,3,Research Director,Divorced,13757,No,11,3,16,9,8
28,No,Travel_Rarely,Sales,5,3,Male,2,Sales Executive,Single,8463,No,18,3,6,5,4
44,No,Non-Travel,Research & Development,5,3,Male,1,Laboratory Technician,Single,3162,No,14,3,7,5,2
53,No,Travel_Rarely,Research & Development,2,3,Male,4,Research Director,Single,16598,No,12,3,35,9,8
49,No,Travel_Rarely,Research & Development,5,4,Male,2,Healthcare Representative,Married,6651,No,14,3,20,3,2
40,No,Travel_Rarely,Research & Development,2,3,Male,1,Research Scientist,Divorced,2345,No,14,3,8,3,1
44,No,Travel_Rarely,Research & Development,20,3,Male,1,Research Scientist,Single,3420,No,13,3,6,5,2
33,No,Travel_Frequently,Sales,7,3,Male,2,Sales Executive,Married,4373,No,14,3,5,4,3
34,No,Travel_Rarely,Sales,3,3,Male,2,Sales Executive,Single,4759,No,18,3,15,13,9
30,No,Travel_Rarely,Sales,16,1,Male,2,Sales Executive,Married,5301,No,15,3,4,2,1
42,No,Travel_Frequently,Research & Development,9,2,Female,1,Laboratory Technician,Single,3673,No,13,3,12,12,9
44,No,Travel_Frequently,Sales,1,5,Female,2,Sales Executive,Married,4768,No,12,3,11,1,0
30,No,Non-Travel,Research & Development,7,3,Male,1,Research Scientist,Divorced,1274,No,13,3,1,1,0
57,No,Travel_Rarely,Research & Development,1,2,Male,2,Research Scientist,Married,4900,No,24,4,13,12,9
49,No,Travel_Rarely,Research & Development,7,4,Male,3,Healthcare Representative,Divorced,10466,No,14,3,29,8,7
34,No,Travel_Frequently,Research & Development,15,3,Male,4,Research Director,Divorced,17007,No,14,3,16,14,8
28,Yes,Travel_Frequently,Sales,1,3,Male,1,Sales Representative,Married,2909,No,15,3,5,3,2
29,Yes,Travel_Frequently,Sales,13,3,Female,2,Sales Executive,Single,5765,No,11,3,7,5,3
34,Yes,Travel_Rarely,Sales,24,4,Female,2,Sales Executive,Single,4599,Yes,23,4,16,15,9
35,No,Travel_Rarely,Sales,7,1,Male,1,Sales Representative,Married,2404,No,13,3,1,1,0
24,Yes,Travel_Frequently,Research & Development,9,3,Male,1,Laboratory Technician,Single,3172,Yes,11,3,4,0,0
24,No,Non-Travel,Sales,13,2,Female,1,Sales Representative,Married,2033,No,13,3,1,1,0
44,No,Travel_Frequently,Research & Development,2,1,Male,3,Manufacturing Director,Single,10209,Yes,18,3,16,2,2
29,No,Travel_Rarely,Sales,19,3,Male,2,Sales Executive,Divorced,8620,No,14,3,10,10,7
30,No,Travel_Rarely,Human Resources,1,3,Male,1,Human Resources,Divorced,2064,No,21,4,6,5,3
55,No,Travel_Rarely,Research & Development,4,4,Male,2,Healthcare Representative,Married,4035,Yes,16,3,4,3,2
33,No,Travel_Rarely,Research & Development,4,4,Female,1,Laboratory Technician,Married,3838,No,11,3,8,5,4
47,No,Travel_Rarely,Sales,14,3,Female,2,Sales Executive,Married,4591,Yes,17,3,11,5,4
28,Yes,Travel_Frequently,Research & Development,2,2,Male,1,Laboratory Technician,Single,2561,No,11,3,8,0,0
28,No,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,Divorced,1563,No,14,3,1,1,0
28,No,Travel_Frequently,Sales,7,3,Male,2,Sales Executive,Single,4898,No,14,3,5,4,2
49,No,Travel_Rarely,Research & Development,3,2,Female,2,Laboratory Technician,Married,4789,No,25,4,10,3,2
29,No,Travel_Frequently,Research & Development,2,1,Female,1,Laboratory Technician,Married,3180,No,13,3,4,3,2
28,No,Travel_Rarely,Research & Development,29,1,Male,2,Manufacturing Director,Married,6549,No,14,3,8,8,6
33,No,Travel_Rarely,Research & Development,8,5,Male,2,Healthcare Representative,Single,6388,Yes,17,3,14,0,0
32,No,Travel_Rarely,Research & Development,10,3,Male,3,Manager,Single,11244,No,25,4,10,5,2
54,No,Travel_Frequently,Research & Development,11,4,Female,4,Manager,Divorced,16032,No,20,4,26,14,9
29,Yes,Travel_Rarely,Research & Development,1,4,Male,1,Research Scientist,Single,2362,No,13,3,11,9,7
44,No,Travel_Rarely,Research & Development,28,3,Male,4,Research Director,Married,16328,No,13,3,24,20,6
39,No,Travel_Rarely,Research & Development,6,3,Female,3,Manufacturing Director,Single,8376,No,18,3,9,2,0
46,No,Travel_Rarely,Sales,3,3,Female,4,Manager,Married,16606,No,12,3,23,13,12
35,No,Travel_Rarely,Research & Development,16,3,Female,3,Healthcare Representative,Single,8606,No,19,3,11,11,8
23,No,Travel_Rarely,Research & Development,20,1,Male,2,Laboratory Technician,Single,2272,No,14,3,5,4,3
40,Yes,Travel_Rarely,Research & Development,9,4,Male,1,Laboratory Technician,Single,2018,No,14,3,15,5,4
34,No,Travel_Rarely,Sales,1,3,Male,3,Sales Executive,Married,7083,Yes,14,3,10,10,9
31,Yes,Travel_Frequently,Research & Development,3,3,Female,1,Research Scientist,Single,4084,No,12,3,7,7,2
50,No,Travel_Frequently,Research & Development,22,5,Male,4,Research Director,Single,14411,Yes,13,3,32,32,6
34,No,Travel_Rarely,Sales,7,2,Male,1,Sales Representative,Married,2308,Yes,25,4,12,11,10
42,No,Travel_Rarely,Research & Development,2,3,Male,1,Laboratory Technician,Married,4841,No,14,3,4,1,0
37,No,Travel_Rarely,Research & Development,13,3,Male,2,Research Scientist,Married,4285,No,17,3,10,10,8
29,No,Travel_Rarely,Research & Development,8,1,Female,2,Healthcare Representative,Married,9715,No,13,3,9,7,7
33,No,Travel_Rarely,Research & Development,25,3,Male,2,Manufacturing Director,Single,4320,No,13,3,5,5,3
45,No,Travel_Rarely,Research & Development,28,3,Male,1,Research Scientist,Married,2132,No,20,4,8,5,4
42,No,Travel_Frequently,Research & Development,2,3,Male,3,Healthcare Representative,Married,10124,Yes,14,3,24,20,8
40,No,Travel_Rarely,Sales,9,2,Male,2,Sales Executive,Married,5473,No,12,3,9,8,4
33,No,Travel_Rarely,Research & Development,28,4,Male,2,Laboratory Technician,Married,5207,Yes,12,3,15,15,14
40,No,Travel_Rarely,Human Resources,6,2,Male,4,Manager,Single,16437,Yes,21,4,21,21,7
24,No,Travel_Rarely,Research & Development,21,2,Male,1,Laboratory Technician,Divorced,2296,No,14,3,2,1,1
40,No,Non-Travel,Research & Development,8,2,Male,2,Healthcare Representative,Divorced,4069,Yes,18,3,8,2,2
45,No,Travel_Rarely,Research & Development,1,4,Male,3,Healthcare Representative,Divorced,7441,No,12,3,10,10,8
35,No,Travel_Rarely,Sales,28,4,Female,1,Sales Representative,Married,2430,No,23,4,6,5,3
32,No,Travel_Rarely,Research & Development,5,2,Female,2,Research Scientist,Married,5878,No,12,3,12,7,1
36,No,Travel_Rarely,Sales,2,4,Male,1,Sales Representative,Single,2644,Yes,21,4,7,3,2
48,No,Travel_Rarely,Sales,16,4,Female,2,Sales Executive,Divorced,6439,No,14,3,18,8,7
29,No,Travel_Rarely,Research & Development,9,3,Male,1,Research Scientist,Married,2451,No,18,3,5,1,0
33,No,Travel_Rarely,Sales,8,4,Male,2,Sales Executive,Married,6392,No,13,3,8,2,2
30,Yes,Travel_Rarely,Sales,1,3,Male,2,Sales Executive,Married,9714,No,11,3,10,10,8
38,No,Travel_Frequently,Human Resources,10,4,Male,2,Human Resources,Married,6077,No,11,3,10,6,3
35,No,Travel_Rarely,Research & Development,1,3,Male,1,Laboratory Technician,Single,2450,No,19,3,3,3,0
30,No,Travel_Rarely,Sales,29,4,Male,3,Sales Executive,Married,9250,No,12,3,9,4,2
35,Yes,Travel_Rarely,Research & Development,2,3,Female,1,Laboratory Technician,Divorced,2074,Yes,12,3,1,1,0
53,Yes,Travel_Rarely,Research & Development,2,5,Female,3,Manufacturing Director,Married,10169,No,16,3,34,33,7
38,Yes,Travel_Rarely,Research & Development,2,3,Male,2,Manufacturing Director,Married,4855,No,11,3,7,5,2
32,No,Non-Travel,Research & Development,1,4,Male,2,Research Scientist,Married,4087,No,14,3,9,6,5
48,No,Travel_Rarely,Research & Development,15,4,Female,1,Research Scientist,Married,2367,No,12,3,10,8,2
34,No,Travel_Rarely,Research & Development,7,4,Male,1,Research Scientist,Single,2972,No,13,3,1,1,0
55,No,Travel_Rarely,Sales,26,5,Male,5,Manager,Married,19586,No,21,4,36,36,6
34,No,Travel_Rarely,Research & Development,1,4,Male,2,Research Scientist,Married,5484,No,17,3,9,2,2
26,No,Travel_Rarely,Research & Development,3,3,Female,1,Research Scientist,Married,2061,No,21,4,1,1,0
38,No,Travel_Rarely,Sales,14,3,Male,2,Sales Executive,Married,9924,No,11,3,10,9,8
38,No,Travel_Rarely,Sales,16,3,Female,2,Sales Executive,Single,4198,No,12,3,8,3,2
36,No,Travel_Rarely,Sales,1,4,Female,2,Sales Executive,Single,6815,No,13,3,15,1,0
29,No,Travel_Rarely,Research & Development,3,1,Male,1,Laboratory Technician,Single,4723,Yes,18,3,10,10,9
35,No,Travel_Rarely,Research & Development,10,4,Female,2,Healthcare Representative,Single,6142,Yes,16,3,10,5,2
39,No,Travel_Rarely,Sales,6,3,Male,3,Sales Executive,Married,8237,No,11,3,11,7,6
29,No,Travel_Frequently,Research & Development,2,1,Male,2,Healthcare Representative,Divorced,8853,No,19,3,6,6,4
50,No,Travel_Rarely,Sales,9,3,Male,5,Manager,Married,19331,Yes,16,3,27,1,0
23,No,Travel_Rarely,Research & Development,10,3,Male,1,Research Scientist,Married,2073,No,16,3,4,2,2
36,No,Travel_Frequently,Research & Development,6,4,Male,2,Laboratory Technician,Married,5562,Yes,13,3,9,3,2
42,No,Travel_Rarely,Research & Development,9,2,Male,5,Manager,Single,19613,No,22,4,24,1,0
35,No,Travel_Rarely,Research & Development,28,3,Male,2,Laboratory Technician,Married,3407,No,17,3,10,10,9
34,No,Travel_Frequently,Research & Development,10,4,Male,2,Healthcare Representative,Married,5063,No,14,3,8,8,2
40,No,Travel_Rarely,Sales,14,2,Female,2,Sales Executive,Married,4639,No,15,3,5,5,4
43,No,Travel_Rarely,Research & Development,27,3,Male,1,Laboratory Technician,Divorced,4876,No,12,3,8,6,4
35,No,Travel_Rarely,Research & Development,7,2,Male,1,Laboratory Technician,Married,2690,No,18,3,1,1,0
46,No,Travel_Rarely,Sales,1,4,Male,4,Manager,Single,17567,No,15,3,27,26,0
28,Yes,Travel_Rarely,Research & Development,24,3,Male,1,Laboratory Technician,Married,2408,Yes,17,3,1,1,1
22,No,Non-Travel,Research & Development,26,2,Female,1,Research Scientist,Married,2814,Yes,14,3,4,4,2
50,No,Travel_Frequently,Research & Development,20,5,Male,4,Healthcare Representative,Married,11245,Yes,15,3,32,30,8
32,No,Travel_Rarely,Research & Development,5,4,Female,1,Research Scientist,Married,3312,No,17,3,6,3,2
44,No,Travel_Rarely,Research & Development,7,3,Female,5,Research Director,Divorced,19049,Yes,14,3,23,22,7
30,No,Travel_Rarely,Research & Development,7,3,Male,1,Research Scientist,Married,2141,No,12,3,6,6,4
45,No,Travel_Rarely,Research & Development,5,5,Female,2,Laboratory Technician,Single,5769,Yes,14,3,10,10,7
45,No,Non-Travel,Sales,26,3,Male,2,Sales Executive,Married,4385,No,15,3,10,10,7
31,No,Travel_Frequently,Sales,2,4,Male,2,Sales Executive,Single,5332,No,13,3,10,5,2
36,No,Travel_Rarely,Research & Development,12,4,Female,2,Manufacturing Director,Married,4663,Yes,12,3,7,3,2
34,No,Travel_Frequently,Research & Development,10,4,Male,2,Manufacturing Director,Divorced,4724,No,13,3,9,9,7
49,No,Travel_Rarely,Research & Development,25,4,Female,1,Laboratory Technician,Married,3211,No,14,3,10,9,6
39,No,Travel_Rarely,Research & Development,10,5,Male,2,Manufacturing Director,Married,5377,No,13,3,10,7,7
27,No,Travel_Rarely,Research & Development,19,3,Male,1,Laboratory Technician,Divorced,4066,No,11,3,7,7,7
35,No,Travel_Rarely,Research & Development,18,5,Male,2,Research Scientist,Married,5208,No,11,3,16,16,15
28,No,Travel_Rarely,Research & Development,27,3,Female,2,Manufacturing Director,Divorced,4877,No,21,4,6,5,3
21,No,Travel_Rarely,Research & Development,5,1,Male,1,Research Scientist,Single,3117,No,18,3,3,2,2
18,Yes,Travel_Frequently,Sales,3,2,Female,1,Sales Representative,Single,1569,Yes,12,3,0,0,0
47,No,Travel_Rarely,Human Resources,26,4,Female,5,Manager,Married,19658,No,11,3,27,5,2
39,No,Travel_Rarely,Research & Development,3,2,Male,2,Laboratory Technician,Divorced,3069,No,15,3,11,10,8
40,No,Travel_Rarely,Research & Development,15,3,Female,3,Manufacturing Director,Married,10435,No,13,3,18,18,15
35,No,Non-Travel,Research & Development,8,4,Female,2,Healthcare Representative,Married,4148,No,12,3,15,14,11
37,No,Travel_Rarely,Research & Development,19,3,Male,2,Manufacturing Director,Married,5768,No,17,3,9,4,3
39,No,Travel_Frequently,Research & Development,4,3,Female,2,Manufacturing Director,Single,5042,No,13,3,10,9,2
45,No,Travel_Rarely,Research & Development,2,2,Female,2,Manufacturing Director,Divorced,5770,No,19,3,10,10,7
38,No,Travel_Rarely,Research & Development,2,2,Female,3,Manufacturing Director,Married,7756,Yes,19,3,10,5,4
35,Yes,Travel_Rarely,Sales,10,3,Male,3,Sales Executive,Married,10306,No,17,3,15,13,12
37,No,Travel_Rarely,Research & Development,10,3,Female,1,Research Scientist,Married,3936,No,11,3,8,8,4
40,No,Travel_Rarely,Research & Development,16,3,Female,3,Manufacturing Director,Single,7945,Yes,15,3,18,4,2
44,No,Travel_Frequently,Human Resources,1,5,Male,2,Human Resources,Married,5743,Yes,11,3,14,10,7
48,No,Travel_Frequently,Research & Development,4,5,Male,4,Manager,Married,15202,No,25,4,23,2,2
35,Yes,Travel_Rarely,Sales,15,2,Male,2,Sales Executive,Divorced,5440,Yes,14,3,7,2,2
24,No,Travel_Frequently,Research & Development,2,1,Female,1,Research Scientist,Single,3760,Yes,13,3,6,6,3
27,No,Travel_Rarely,Research & Development,8,3,Female,1,Research Scientist,Married,3517,No,17,3,5,3,2
27,No,Travel_Frequently,Research & Development,2,3,Male,1,Research Scientist,Single,2580,No,13,3,6,4,2
40,Yes,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,Single,2166,Yes,14,3,10,4,2
29,No,Travel_Rarely,Sales,10,3,Male,2,Sales Executive,Single,5869,No,11,3,8,5,2
36,No,Travel_Rarely,Research & Development,5,4,Female,3,Healthcare Representative,Married,8008,No,12,3,9,3,2
25,No,Travel_Frequently,Research & Development,2,1,Male,2,Manufacturing Director,Divorced,5206,No,17,3,7,7,7
39,No,Travel_Rarely,Research & Development,12,3,Male,2,Manufacturing Director,Married,5295,No,21,4,7,5,4
49,No,Travel_Rarely,Research & Development,22,4,Female,4,Research Director,Married,16413,No,16,3,27,4,2
50,No,Travel_Rarely,Research & Development,17,5,Female,3,Research Director,Divorced,13269,No,15,3,19,14,11
20,No,Travel_Rarely,Sales,2,3,Female,1,Sales Representative,Single,2783,No,19,3,2,2,2
34,No,Travel_Rarely,Research & Development,3,3,Female,2,Research Scientist,Divorced,5433,No,12,3,11,11,8
36,No,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,Single,2013,No,11,3,15,4,3
49,No,Travel_Rarely,Research & Development,6,1,Female,4,Healthcare Representative,Married,13966,Yes,19,3,30,15,11
36,No,Non-Travel,Research & Development,1,4,Female,2,Manufacturing Director,Married,4374,No,15,3,4,3,2
36,No,Travel_Rarely,Research & Development,3,2,Male,2,Healthcare Representative,Divorced,6842,No,20,4,13,5,4
54,No,Travel_Rarely,Research & Development,22,5,Female,4,Manager,Married,17426,No,25,4,36,10,8
43,No,Travel_Rarely,Research & Development,15,2,Male,4,Research Director,Married,17603,No,24,4,14,14,10
35,Yes,Travel_Frequently,Sales,12,4,Male,2,Sales Executive,Single,4581,Yes,24,4,13,11,9
38,No,Travel_Frequently,Research & Development,1,3,Male,2,Research Scientist,Married,4735,No,15,3,19,13,11
29,No,Travel_Rarely,Sales,5,3,Male,2,Sales Executive,Divorced,4187,Yes,13,3,10,10,0
33,No,Travel_Rarely,Sales,2,4,Male,2,Sales Executive,Divorced,5505,No,14,3,6,6,2
32,No,Travel_Rarely,Research & Development,2,3,Male,2,Research Scientist,Divorced,5470,No,13,3,10,9,5
31,No,Travel_Rarely,Sales,5,4,Female,2,Sales Executive,Married,5476,No,11,3,10,10,0
49,No,Travel_Rarely,Research & Development,16,3,Female,1,Laboratory Technician,Divorced,2587,Yes,16,3,17,2,2
38,No,Travel_Frequently,Research & Development,2,3,Female,1,Laboratory Technician,Single,2440,No,22,4,4,4,3
47,No,Travel_Rarely,Sales,2,4,Female,4,Manager,Divorced,15972,No,14,3,29,3,2
49,No,Travel_Rarely,Research & Development,1,3,Male,4,Manager,Single,15379,No,14,3,23,8,7
41,No,Travel_Rarely,Sales,23,2,Male,3,Sales Executive,Single,7082,Yes,16,3,21,2,0
20,No,Travel_Rarely,Sales,9,1,Male,1,Sales Representative,Single,2728,No,11,3,2,2,2
33,No,Non-Travel,Sales,16,3,Female,2,Sales Executive,Divorced,5368,Yes,25,4,7,6,5
36,No,Travel_Rarely,Research & Development,26,4,Male,2,Healthcare Representative,Married,5347,No,14,3,10,3,2
44,No,Travel_Rarely,Human Resources,1,3,Female,1,Human Resources,Divorced,3195,Yes,18,3,8,2,2
23,Yes,Travel_Rarely,Research & Development,8,1,Male,1,Laboratory Technician,Single,3989,Yes,11,3,5,5,4
38,No,Travel_Rarely,Research & Development,4,2,Female,1,Laboratory Technician,Married,3306,No,19,3,7,0,0
53,No,Travel_Rarely,Research & Development,24,4,Male,3,Healthcare Representative,Married,7005,No,15,3,11,4,3
48,Yes,Travel_Frequently,Sales,7,2,Female,1,Sales Representative,Married,2655,Yes,11,3,19,9,7
32,Yes,Travel_Rarely,Research & Development,2,4,Male,1,Laboratory Technician,Single,1393,No,12,3,1,1,0
26,No,Non-Travel,Research & Development,7,3,Male,1,Laboratory Technician,Single,2570,No,20,4,7,7,7
55,No,Travel_Rarely,Research & Development,22,3,Male,1,Research Scientist,Divorced,3537,No,12,3,8,4,2
34,No,Travel_Rarely,Research & Development,5,2,Male,2,Laboratory Technician,Married,3986,No,14,3,15,15,10
60,No,Travel_Rarely,Research & Development,1,4,Male,3,Healthcare Representative,Divorced,10883,No,20,4,19,1,0
33,No,Travel_Rarely,Research & Development,21,3,Male,1,Laboratory Technician,Married,2028,No,18,3,14,14,11
37,No,Travel_Frequently,Sales,1,4,Male,2,Sales Executive,Divorced,9525,No,14,3,6,6,3
34,No,Travel_Rarely,Research & Development,19,3,Female,1,Research Scientist,Married,2929,No,12,3,10,10,9
23,Yes,Travel_Rarely,Sales,7,3,Male,1,Sales Representative,Divorced,2275,Yes,21,4,3,3,2
44,No,Travel_Rarely,Research & Development,2,3,Female,3,Healthcare Representative,Married,7879,Yes,19,3,9,8,7
35,No,Travel_Frequently,Research & Development,2,4,Male,1,Research Scientist,Single,4930,Yes,14,3,6,5,4
43,No,Travel_Rarely,Sales,2,3,Male,2,Sales Executive,Married,7847,Yes,17,3,10,10,9
24,No,Travel_Rarely,Research & Development,9,3,Male,1,Research Scientist,Married,4401,No,16,3,5,5,3
41,No,Travel_Rarely,Sales,6,3,Male,3,Sales Executive,Single,9241,No,12,3,10,10,8
29,No,Travel_Rarely,Research & Development,9,4,Female,1,Laboratory Technician,Married,2974,No,17,3,9,5,3
36,No,Travel_Rarely,Sales,2,4,Female,2,Sales Representative,Single,4502,No,15,3,17,13,7
45,No,Non-Travel,Research & Development,1,1,Male,3,Healthcare Representative,Married,10748,No,23,4,25,23,15
24,Yes,Travel_Rarely,Human Resources,22,1,Male,1,Human Resources,Married,1555,No,11,3,1,1,0
47,Yes,Travel_Frequently,Sales,9,3,Male,4,Sales Executive,Married,12936,No,11,3,25,23,5
26,No,Travel_Rarely,Research & Development,17,4,Male,1,Laboratory Technician,Married,2305,No,15,3,3,3,2
45,No,Travel_Rarely,Research & Development,28,2,Female,4,Research Director,Single,16704,No,11,3,21,21,6
32,No,Travel_Frequently,Research & Development,10,3,Male,1,Research Scientist,Married,3433,No,13,3,10,5,2
31,No,Travel_Rarely,Research & Development,2,4,Male,1,Laboratory Technician,Married,3477,No,14,3,6,5,2
41,No,Non-Travel,Human Resources,4,3,Male,2,Human Resources,Married,6430,No,19,3,10,3,2
40,No,Travel_Rarely,Research & Development,8,2,Female,2,Manufacturing Director,Married,6516,Yes,16,3,18,1,0
24,No,Travel_Rarely,Research & Development,29,1,Male,1,Laboratory Technician,Divorced,3907,No,13,3,6,6,2
46,No,Travel_Rarely,Research & Development,13,4,Male,2,Healthcare Representative,Single,5562,No,14,3,19,10,7
35,No,Travel_Rarely,Research & Development,27,4,Male,2,Manufacturing Director,Married,6883,No,16,3,17,7,7
30,No,Travel_Rarely,Research & Development,16,1,Male,1,Research Scientist,Married,2862,No,12,3,10,10,0
47,No,Non-Travel,Sales,2,4,Male,2,Sales Executive,Married,4978,No,11,3,4,1,0
46,No,Travel_Rarely,Sales,2,3,Male,3,Sales Executive,Divorced,10368,Yes,12,3,13,10,6
36,Yes,Travel_Rarely,Sales,13,5,Male,2,Sales Executive,Divorced,6134,Yes,13,3,16,2,2
32,Yes,Travel_Rarely,Sales,1,2,Male,2,Sales Executive,Single,6735,No,15,3,10,0,0
23,No,Travel_Rarely,Research & Development,4,1,Female,1,Laboratory Technician,Single,3295,No,13,3,3,3,2
31,No,Travel_Frequently,Research & Development,24,1,Female,2,Manufacturing Director,Single,5238,No,20,4,9,5,4
39,No,Non-Travel,Research & Development,1,3,Male,2,Laboratory Technician,Married,6472,Yes,15,3,9,9,8
32,No,Travel_Rarely,Sales,19,3,Male,3,Sales Executive,Married,9610,No,13,3,10,4,3
40,No,Travel_Rarely,Sales,7,4,Male,5,Manager,Single,19833,No,14,3,21,21,8
45,No,Travel_Rarely,Human Resources,4,3,Female,3,Human Resources,Married,9756,No,21,4,9,5,0
30,No,Travel_Frequently,Research & Development,2,4,Female,1,Research Scientist,Single,4968,No,16,3,10,9,7
24,No,Travel_Frequently,Human Resources,10,3,Male,1,Human Resources,Married,2145,No,14,3,3,2,2
30,Yes,Travel_Frequently,Human Resources,8,3,Female,1,Human Resources,Divorced,2180,No,11,3,6,4,2
31,No,Travel_Rarely,Sales,5,3,Male,2,Sales Executive,Married,8346,No,19,3,6,5,2
27,No,Travel_Rarely,Research & Development,8,3,Female,1,Research Scientist,Single,3445,No,11,3,6,6,2
29,Yes,Travel_Rarely,Sales,9,3,Female,1,Sales Representative,Single,2760,No,13,3,2,2,2
29,No,Travel_Frequently,Research & Development,1,3,Male,2,Healthcare Representative,Single,6294,Yes,12,3,10,3,2
30,No,Travel_Rarely,Sales,15,2,Male,3,Sales Executive,Divorced,7140,No,11,3,12,7,7
34,No,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,Married,2932,Yes,14,3,6,5,0
33,No,Non-Travel,Sales,2,3,Female,2,Sales Executive,Single,5147,No,15,3,13,11,7
49,No,Travel_Rarely,Sales,11,4,Female,2,Sales Executive,Single,4507,No,12,3,8,5,1
33,Yes,Travel_Rarely,Sales,16,3,Female,3,Sales Executive,Single,8564,Yes,20,4,11,0,0
38,No,Travel_Frequently,Research & Development,2,2,Female,1,Laboratory Technician,Married,2468,No,14,3,9,6,1
31,Yes,Travel_Rarely,Sales,16,4,Male,3,Sales Executive,Married,8161,No,13,3,10,1,0
29,No,Travel_Rarely,Research & Development,4,3,Female,1,Research Scientist,Divorced,2109,No,13,3,1,1,0
30,No,Travel_Rarely,Research & Development,16,3,Male,2,Healthcare Representative,Married,5294,No,16,3,10,7,0
32,No,Non-Travel,Research & Development,5,4,Male,1,Research Scientist,Single,2718,No,14,3,12,7,7
38,No,Travel_Rarely,Research & Development,18,3,Male,2,Healthcare Representative,Married,5811,Yes,16,3,15,1,0
43,Yes,Travel_Frequently,Research & Development,17,3,Male,1,Research Scientist,Married,2437,Yes,16,3,6,1,0
42,No,Travel_Rarely,Research & Development,12,3,Male,1,Laboratory Technician,Divorced,2766,No,22,4,7,5,3
55,No,Travel_Rarely,Research & Development,2,3,Male,5,Research Director,Married,19038,No,12,3,34,1,0
33,No,Non-Travel,Research & Development,4,3,Male,2,Research Scientist,Divorced,3055,No,15,3,11,9,8
41,No,Travel_Rarely,Research & Development,9,4,Male,1,Laboratory Technician,Divorced,2289,No,20,4,5,5,3
34,No,Non-Travel,Sales,10,3,Male,2,Sales Executive,Divorced,4001,Yes,14,3,15,15,14
53,No,Non-Travel,Research & Development,1,4,Female,4,Manufacturing Director,Married,12965,Yes,20,4,27,3,2
43,No,Travel_Rarely,Human Resources,2,3,Male,1,Human Resources,Single,3539,No,13,3,10,9,7
34,No,Travel_Rarely,Sales,3,2,Female,2,Sales Executive,Single,6029,No,12,3,6,2,2
21,Yes,Travel_Rarely,Sales,7,1,Male,1,Sales Representative,Single,2679,No,13,3,1,1,0
38,No,Travel_Rarely,Research & Development,6,2,Female,1,Laboratory Technician,Married,3702,No,11,3,5,5,4
22,Yes,Travel_Rarely,Research & Development,8,1,Female,1,Laboratory Technician,Married,2398,Yes,17,3,1,1,0
31,No,Travel_Rarely,Sales,29,4,Female,2,Sales Executive,Married,5468,No,14,3,13,12,7
51,No,Travel_Rarely,Research & Development,3,3,Female,3,Manager,Married,13116,No,11,3,15,2,2
37,No,Travel_Rarely,Sales,9,2,Male,2,Sales Executive,Married,4189,No,14,3,5,5,2
46,No,Travel_Rarely,Research & Development,2,4,Male,5,Research Director,Divorced,19328,Yes,17,3,24,2,1
36,No,Travel_Rarely,Research & Development,10,3,Male,3,Healthcare Representative,Married,8321,Yes,13,3,15,12,8
44,Yes,Travel_Frequently,Research & Development,1,2,Male,1,Research Scientist,Divorced,2342,Yes,12,3,6,5,3
37,No,Travel_Rarely,Human Resources,8,2,Male,2,Human Resources,Divorced,4071,No,13,3,19,10,0
35,Yes,Travel_Rarely,Sales,27,3,Male,2,Sales Executive,Single,5813,Yes,18,3,10,10,7
33,No,Travel_Rarely,Research & Development,8,4,Male,1,Research Scientist,Married,3143,No,19,3,14,10,8
